date,next_date,number,freq_7days,freq_prev_day,is_cau_ngang,is_cau_cheo,label
11-9-2025,12-9-2025,54,4,1,0,1,0.0
11-9-2025,12-9-2025,55,2,0,1,1,0.0
11-9-2025,12-9-2025,56,1,0,0,1,0.0
11-9-2025,12-9-2025,57,1,0,0,1,0.0
11-9-2025,12-9-2025,58,2,0,1,1,0.0
11-9-2025,12-9-2025,59,1,0,0,1,0.0
11-9-2025,12-9-2025,60,1,0,0,1,0.0
11-9-2025,12-9-2025,61,0,0,0,1,0.0
11-9-2025,12-9-2025,62,4,1,0,1,0.0
11-9-2025,12-9-2025,63,2,0,0,1,0.0
11-9-2025,12-9-2025,64,1,0,0,1,0.0
11-9-2025,12-9-2025,65,2,0,0,1,1.0
11-9-2025,12-9-2025,66,1,0,0,1,0.0
11-9-2025,12-9-2025,67,1,0,0,1,0.0
11-9-2025,12-9-2025,68,4,0,0,1,0.0
11-9-2025,12-9-2025,69,5,0,0,1,0.0
11-9-2025,12-9-2025,70,2,0,0,1,0.0
11-9-2025,12-9-2025,71,1,0,0,1,0.0
11-9-2025,12-9-2025,72,0,0,0,1,0.0
11-9-2025,12-9-2025,73,1,0,0,1,0.0
11-9-2025,12-9-2025,74,1,0,0,1,1.0
11-9-2025,12-9-2025,75,1,0,1,1,0.0
11-9-2025,12-9-2025,76,0,0,1,1,0.0
11-9-2025,12-9-2025,77,1,0,0,1,0.0
11-9-2025,12-9-2025,78,2,1,0,1,0.0
11-9-2025,12-9-2025,79,0,0,0,1,0.0
11-9-2025,12-9-2025,80,2,0,1,1,0.0
11-9-2025,12-9-2025,81,2,1,0,1,0.0
11-9-2025,12-9-2025,82,2,1,1,1,0.0
11-9-2025,12-9-2025,83,4,0,0,1,1.0
11-9-2025,12-9-2025,84,3,0,0,1,1.0
11-9-2025,12-9-2025,85,1,0,0,1,0.0
11-9-2025,12-9-2025,86,0,0,0,1,1.0
11-9-2025,12-9-2025,87,2,0,1,1,0.0
11-9-2025,12-9-2025,88,3,0,0,1,0.0
11-9-2025,12-9-2025,89,0,0,0,1,0.0
11-9-2025,12-9-2025,90,1,0,0,1,0.0
11-9-2025,12-9-2025,91,1,0,0,1,0.0
11-9-2025,12-9-2025,92,1,0,0,1,0.0
11-9-2025,12-9-2025,93,2,0,0,1,0.0
11-9-2025,12-9-2025,94,1,0,0,1,0.0
11-9-2025,12-9-2025,95,2,1,1,1,0.0
11-9-2025,12-9-2025,96,1,0,0,1,0.0
11-9-2025,12-9-2025,97,2,0,0,1,0.0
11-9-2025,12-9-2025,98,3,0,0,1,0.0
11-9-2025,12-9-2025,99,0,0,1,1,0.0
12-9-2025,13-9-2025,00,1,0,0,1,0.0
12-9-2025,13-9-2025,01,3,1,0,1,1.0
12-9-2025,13-9-2025,02,2,1,1,1,1.0
12-9-2025,13-9-2025,03,1,0,1,1,0.0
12-9-2025,13-9-2025,04,0,0,0,1,1.0
12-9-2025,13-9-2025,05,2,0,0,1,0.0
12-9-2025,13-9-2025,06,1,0,0,1,0.0
12-9-2025,13-9-2025,07,0,0,0,1,0.0
12-9-2025,13-9-2025,08,1,0,0,1,0.0
12-9-2025,13-9-2025,09,3,1,0,1,0.0
12-9-2025,13-9-2025,10,1,0,0,1,0.0
12-9-2025,13-9-2025,11,3,0,1,1,1.0
12-9-2025,13-9-2025,12,3,1,0,1,0.0
12-9-2025,13-9-2025,13,2,0,0,1,0.0
12-9-2025,13-9-2025,14,2,0,1,1,1.0
12-9-2025,13-9-2025,15,1,0,0,1,0.0
12-9-2025,13-9-2025,16,1,0,1,1,0.0
12-9-2025,13-9-2025,17,4,1,0,1,0.0
12-9-2025,13-9-2025,18,2,0,0,1,0.0
12-9-2025,13-9-2025,19,2,1,0,1,0.0
12-9-2025,13-9-2025,20,1,0,0,1,0.0
12-9-2025,13-9-2025,21,0,0,1,1,0.0
12-9-2025,13-9-2025,22,0,0,0,1,0.0
12-9-2025,13-9-2025,23,3,0,0,1,0.0
12-9-2025,13-9-2025,24,3,0,0,1,1.0
12-9-2025,13-9-2025,25,3,0,0,1,0.0
12-9-2025,13-9-2025,26,2,1,0,1,0.0
12-9-2025,13-9-2025,27,1,0,0,1,0.0
12-9-2025,13-9-2025,28,0,0,0,1,1.0
12-9-2025,13-9-2025,29,1,1,0,1,1.0
12-9-2025,13-9-2025,30,1,0,0,1,0.0
12-9-2025,13-9-2025,31,2,0,0,1,0.0
12-9-2025,13-9-2025,32,4,1,0,1,0.0
12-9-2025,13-9-2025,33,1,0,1,1,0.0
12-9-2025,13-9-2025,34,2,0,0,1,1.0
12-9-2025,13-9-2025,35,1,0,0,1,0.0
12-9-2025,13-9-2025,36,2,1,0,1,0.0
12-9-2025,13-9-2025,37,3,0,0,1,0.0
12-9-2025,13-9-2025,38,1,0,0,1,1.0
12-9-2025,13-9-2025,39,2,0,1,1,0.0
12-9-2025,13-9-2025,40,2,0,1,1,0.0
12-9-2025,13-9-2025,41,0,0,0,1,0.0
12-9-2025,13-9-2025,42,2,0,1,1,0.0
12-9-2025,13-9-2025,43,2,1,1,1,0.0
12-9-2025,13-9-2025,44,0,0,1,1,0.0
12-9-2025,13-9-2025,45,1,0,0,1,0.0
12-9-2025,13-9-2025,46,1,0,0,1,0.0
12-9-2025,13-9-2025,47,2,0,0,1,0.0
12-9-2025,13-9-2025,48,2,0,0,1,0.0
12-9-2025,13-9-2025,49,1,0,0,1,0.0
12-9-2025,13-9-2025,50,1,1,0,1,1.0
12-9-2025,13-9-2025,51,1,0,0,1,1.0
12-9-2025,13-9-2025,52,1,0,0,1,0.0
12-9-2025,13-9-2025,53,4,1,0,1,1.0
12-9-2025,13-9-2025,54,3,0,0,1,0.0
12-9-2025,13-9-2025,55,2,0,1,1,0.0
12-9-2025,13-9-2025,56,2,1,0,1,0.0
12-9-2025,13-9-2025,57,1,0,0,1,1.0
12-9-2025,13-9-2025,58,3,1,1,1,0.0
12-9-2025,13-9-2025,59,1,0,0,1,0.0
12-9-2025,13-9-2025,60,2,1,0,1,0.0
12-9-2025,13-9-2025,61,0,0,0,1,0.0
12-9-2025,13-9-2025,62,4,0,0,1,0.0
12-9-2025,13-9-2025,63,2,0,0,1,0.0
12-9-2025,13-9-2025,64,1,0,0,1,0.0
12-9-2025,13-9-2025,65,2,0,0,1,1.0
12-9-2025,13-9-2025,66,1,0,0,1,0.0
12-9-2025,13-9-2025,67,1,0,0,1,0.0
12-9-2025,13-9-2025,68,4,1,0,1,0.0
12-9-2025,13-9-2025,69,4,0,0,1,0.0
12-9-2025,13-9-2025,70,1,0,0,1,1.0
12-9-2025,13-9-2025,71,1,0,0,1,0.0
12-9-2025,13-9-2025,72,0,0,0,1,0.0
12-9-2025,13-9-2025,73,2,1,0,1,0.0
12-9-2025,13-9-2025,74,1,0,0,1,1.0
12-9-2025,13-9-2025,75,1,0,1,1,1.0
12-9-2025,13-9-2025,76,0,0,1,1,1.0
12-9-2025,13-9-2025,77,1,0,0,1,0.0
12-9-2025,13-9-2025,78,2,0,0,1,0.0
12-9-2025,13-9-2025,79,0,0,0,1,0.0
12-9-2025,13-9-2025,80,1,0,1,1,1.0
12-9-2025,13-9-2025,81,2,0,0,1,0.0
12-9-2025,13-9-2025,82,2,0,1,1,1.0
12-9-2025,13-9-2025,83,4,1,0,1,0.0
12-9-2025,13-9-2025,84,3,0,0,1,0.0
12-9-2025,13-9-2025,85,1,0,0,1,1.0
12-9-2025,13-9-2025,86,1,1,0,1,0.0
12-9-2025,13-9-2025,87,2,0,1,1,0.0
12-9-2025,13-9-2025,88,2,0,0,1,0.0
12-9-2025,13-9-2025,89,1,1,0,1,1.0
12-9-2025,13-9-2025,90,1,0,0,1,0.0
12-9-2025,13-9-2025,91,1,0,0,1,0.0
12-9-2025,13-9-2025,92,1,1,0,1,1.0
12-9-2025,13-9-2025,93,2,0,0,1,1.0
12-9-2025,13-9-2025,94,1,0,0,1,0.0
12-9-2025,13-9-2025,95,2,0,1,1,0.0
12-9-2025,13-9-2025,96,2,1,0,1,0.0
12-9-2025,13-9-2025,97,2,0,0,1,1.0
12-9-2025,13-9-2025,98,3,0,0,1,0.0
12-9-2025,13-9-2025,99,0,0,1,1,0.0
13-9-2025,14-9-2025,00,1,0,0,1,0.0
13-9-2025,14-9-2025,01,4,1,0,1,0.0
13-9-2025,14-9-2025,02,2,0,1,1,0.0
13-9-2025,14-9-2025,03,2,1,1,1,0.0
13-9-2025,14-9-2025,04,0,0,0,1,0.0
13-9-2025,14-9-2025,05,3,1,0,1,0.0
13-9-2025,14-9-2025,06,0,0,0,1,0.0
13-9-2025,14-9-2025,07,0,0,0,1,0.0
13-9-2025,14-9-2025,08,1,0,0,1,0.0
13-9-2025,14-9-2025,09,3,0,0,1,0.0
13-9-2025,14-9-2025,10,1,0,0,1,0.0
13-9-2025,14-9-2025,11,2,0,1,1,0.0
13-9-2025,14-9-2025,12,2,0,0,1,0.0
13-9-2025,14-9-2025,13,2,0,0,1,0.0
13-9-2025,14-9-2025,14,3,1,1,1,0.0
13-9-2025,14-9-2025,15,1,0,0,1,0.0
13-9-2025,14-9-2025,16,1,0,1,1,0.0
13-9-2025,14-9-2025,17,3,0,0,1,0.0
13-9-2025,14-9-2025,18,2,1,0,1,0.0
13-9-2025,14-9-2025,19,2,0,0,1,0.0
13-9-2025,14-9-2025,20,2,1,0,1,0.0
13-9-2025,14-9-2025,21,1,1,1,1,0.0
13-9-2025,14-9-2025,22,1,1,0,1,0.0
13-9-2025,14-9-2025,23,4,1,0,1,0.0
13-9-2025,14-9-2025,24,3,0,0,1,0.0
13-9-2025,14-9-2025,25,2,0,0,1,0.0
13-9-2025,14-9-2025,26,3,1,0,1,0.0
13-9-2025,14-9-2025,27,0,0,0,1,0.0
13-9-2025,14-9-2025,28,1,1,0,1,0.0
13-9-2025,14-9-2025,29,1,0,0,1,0.0
13-9-2025,14-9-2025,30,1,0,0,1,0.0
13-9-2025,14-9-2025,31,3,1,0,1,0.0
13-9-2025,14-9-2025,32,3,0,0,1,0.0
13-9-2025,14-9-2025,33,1,0,1,1,0.0
13-9-2025,14-9-2025,34,2,0,0,1,0.0
13-9-2025,14-9-2025,35,1,0,0,1,0.0
13-9-2025,14-9-2025,36,2,0,0,1,0.0
13-9-2025,14-9-2025,37,2,0,0,1,0.0
13-9-2025,14-9-2025,38,1,1,0,1,0.0
13-9-2025,14-9-2025,39,2,0,1,1,0.0
13-9-2025,14-9-2025,40,2,0,1,1,0.0
13-9-2025,14-9-2025,41,0,0,0,1,0.0
13-9-2025,14-9-2025,42,2,0,1,1,0.0
13-9-2025,14-9-2025,43,3,1,1,1,0.0
13-9-2025,14-9-2025,44,0,0,1,1,0.0
13-9-2025,14-9-2025,45,0,0,0,1,0.0
13-9-2025,14-9-2025,46,2,1,0,1,0.0
13-9-2025,14-9-2025,47,1,0,0,1,0.0
13-9-2025,14-9-2025,48,3,1,0,1,0.0
13-9-2025,14-9-2025,49,2,1,0,1,0.0
13-9-2025,14-9-2025,50,2,1,0,1,0.0
13-9-2025,14-9-2025,51,2,1,0,1,0.0
13-9-2025,14-9-2025,52,1,0,0,1,0.0
13-9-2025,14-9-2025,53,4,0,0,1,0.0
13-9-2025,14-9-2025,54,3,0,0,1,0.0
13-9-2025,14-9-2025,55,2,0,1,1,0.0
13-9-2025,14-9-2025,56,2,0,0,1,0.0
13-9-2025,14-9-2025,57,1,0,0,1,0.0
13-9-2025,14-9-2025,58,2,0,1,1,0.0
13-9-2025,14-9-2025,59,1,0,0,1,0.0
13-9-2025,14-9-2025,60,2,0,0,1,0.0
13-9-2025,14-9-2025,61,0,0,0,1,0.0
13-9-2025,14-9-2025,62,4,0,0,1,0.0
13-9-2025,14-9-2025,63,2,0,0,1,0.0
13-9-2025,14-9-2025,64,1,0,0,1,0.0
13-9-2025,14-9-2025,65,2,1,0,1,0.0
13-9-2025,14-9-2025,66,0,0,0,1,0.0
13-9-2025,14-9-2025,67,1,0,0,1,0.0
13-9-2025,14-9-2025,68,4,0,0,1,0.0
13-9-2025,14-9-2025,69,4,0,0,1,0.0
13-9-2025,14-9-2025,70,0,0,0,1,0.0
13-9-2025,14-9-2025,71,1,0,0,1,0.0
13-9-2025,14-9-2025,72,0,0,0,1,0.0
13-9-2025,14-9-2025,73,2,0,0,1,0.0
13-9-2025,14-9-2025,74,2,1,0,1,0.0
13-9-2025,14-9-2025,75,0,0,1,1,0.0
13-9-2025,14-9-2025,76,0,0,1,1,0.0
13-9-2025,14-9-2025,77,1,0,0,1,0.0
13-9-2025,14-9-2025,78,1,0,0,1,0.0
13-9-2025,14-9-2025,79,0,0,0,1,0.0
13-9-2025,14-9-2025,80,1,0,1,1,0.0
13-9-2025,14-9-2025,81,2,0,0,1,0.0
13-9-2025,14-9-2025,82,2,0,1,1,0.0
13-9-2025,14-9-2025,83,5,1,0,1,0.0
13-9-2025,14-9-2025,84,4,1,0,1,0.0
13-9-2025,14-9-2025,85,1,0,0,1,0.0
13-9-2025,14-9-2025,86,2,1,0,1,0.0
13-9-2025,14-9-2025,87,2,0,1,1,0.0
13-9-2025,14-9-2025,88,2,0,0,1,0.0
13-9-2025,14-9-2025,89,1,0,0,1,0.0
13-9-2025,14-9-2025,90,1,0,0,1,0.0
13-9-2025,14-9-2025,91,0,0,0,1,0.0
13-9-2025,14-9-2025,92,1,0,0,1,0.0
13-9-2025,14-9-2025,93,2,0,0,1,0.0
13-9-2025,14-9-2025,94,0,0,0,1,0.0
13-9-2025,14-9-2025,95,1,0,1,1,0.0
13-9-2025,14-9-2025,96,2,0,0,1,0.0
13-9-2025,14-9-2025,97,1,0,0,1,0.0
13-9-2025,14-9-2025,98,2,0,0,1,0.0
13-9-2025,14-9-2025,99,0,0,1,1,0.0
14-9-2025,15-9-2025,00,1,0,0,1,1.0
14-9-2025,15-9-2025,01,5,1,0,1,1.0
14-9-2025,15-9-2025,02,3,1,1,1,0.0
