current_date,next_date,number,freq_7days,freq_prev_day,freq_3days,freq_14days,freq_30days,freq_ratio_7days,freq_ratio_30days,avg_gap,min_gap,max_gap,last_gap,consecutive_count,days_since_last,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_sunday,cham_dau,cham_cuoi,tong,tong_cham,tong_chan,tong_le,tong_lon,tong_nho,is_cau_ngang,is_cau_cheo,cau_ngang_strength,cau_cheo_strength,in_any_cau,is_lo_roi_ung_vien,lo_roi_ty_le,days_since_roi_db,days_since_roi_nhieu,label
22-9-2025,23-9-2025,94,2,1,2,2,5,0.2857142857142857,0.21739130434782608,5.0,1,15,1,1,0,1,0,0,0,0,0,0,9,4,13,3,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
22-9-2025,23-9-2025,95,2,0,1,3,5,0.2857142857142857,0.21739130434782608,4.75,4,5,4,0,2,1,0,0,0,0,0,0,9,5,14,4,1,0,1,0,1,1,6,1,1,0,0.0,0,0,1
22-9-2025,23-9-2025,96,2,1,1,3,6,0.2857142857142857,0.2608695652173913,4.0,1,5,5,1,0,1,0,0,0,0,0,0,9,6,15,5,0,1,1,0,1,1,6,1,1,0,0.0,0,0,0
22-9-2025,23-9-2025,97,1,1,1,2,4,0.14285714285714285,0.17391304347826086,5.333333333333333,2,8,8,0,0,1,0,0,0,0,0,0,9,7,16,6,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
22-9-2025,23-9-2025,98,0,0,0,1,3,0.0,0.13043478260869565,2.0,2,2,2,0,12,1,0,0,0,0,0,0,9,8,17,7,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
22-9-2025,23-9-2025,99,2,0,1,2,4,0.2857142857142857,0.17391304347826086,6.0,2,12,4,0,2,1,0,0,0,0,0,0,9,9,18,8,1,0,1,0,1,1,6,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,00,3,0,0,4,6,0.42857142857142855,0.25,2.8,1,8,1,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,01,2,1,1,7,10,0.2857142857142857,0.4166666666666667,2.3333333333333335,1,5,5,2,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,02,1,0,0,4,7,0.14285714285714285,0.2916666666666667,3.1666666666666665,1,8,5,2,4,0,1,0,0,0,0,0,0,2,2,2,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,03,1,0,1,2,5,0.14285714285714285,0.20833333333333334,5.5,2,9,9,0,1,0,1,0,0,0,0,0,0,3,3,3,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,04,1,1,1,2,3,0.14285714285714285,0.125,11.5,9,14,9,0,0,0,1,0,0,0,0,0,0,4,4,4,1,0,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,05,3,0,0,5,8,0.42857142857142855,0.3333333333333333,2.4285714285714284,1,4,1,3,4,0,1,0,0,0,0,0,0,5,5,5,0,1,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,06,0,0,0,0,1,0.0,0.041666666666666664,24.0,24,24,24,0,17,0,1,0,0,0,0,0,0,6,6,6,1,0,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,07,0,0,0,1,2,0.0,0.08333333333333333,14.0,14,14,14,0,7,0,1,0,0,0,0,0,0,7,7,7,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,08,1,0,0,1,5,0.14285714285714285,0.20833333333333334,4.25,1,11,11,1,5,0,1,0,0,0,0,0,0,8,8,8,1,0,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,09,3,1,2,4,7,0.42857142857142855,0.2916666666666667,3.6666666666666665,1,7,1,2,0,0,1,0,0,0,0,0,0,9,9,9,0,1,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,10,1,1,1,2,3,0.14285714285714285,0.125,11.5,10,13,13,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,11,2,0,0,3,6,0.2857142857142857,0.25,2.6,1,5,2,1,4,0,1,0,0,0,0,0,1,1,2,2,1,0,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,12,1,0,0,2,4,0.14285714285714285,0.16666666666666666,3.6666666666666665,3,5,5,0,6,0,1,0,0,0,0,0,1,2,3,3,0,1,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,13,4,0,1,4,7,0.5714285714285714,0.2916666666666667,2.8333333333333335,1,9,2,2,1,0,1,0,0,0,0,0,1,3,4,4,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,14,3,1,2,6,9,0.42857142857142855,0.375,2.5,1,5,2,2,0,0,1,0,0,0,0,0,1,4,5,5,0,1,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,15,1,0,1,1,3,0.14285714285714285,0.125,9.5,4,15,15,0,1,0,1,0,0,0,0,0,1,5,6,6,1,0,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,16,2,1,2,4,6,0.2857142857142857,0.25,4.4,1,6,1,1,0,0,1,0,0,0,0,0,1,6,7,7,0,1,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,17,0,0,0,2,5,0.0,0.20833333333333334,2.75,1,5,1,1,11,0,1,0,0,0,0,0,1,7,8,8,1,0,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,18,2,0,0,4,6,0.2857142857142857,0.25,3.8,1,6,1,1,4,0,1,0,0,0,0,0,1,8,9,9,0,1,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,19,1,0,0,3,6,0.14285714285714285,0.25,3.6,3,4,4,0,3,0,1,0,0,0,0,0,1,9,10,0,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,20,2,1,1,3,5,0.2857142857142857,0.20833333333333334,5.75,4,9,6,0,0,0,1,0,0,0,0,0,2,0,2,2,1,0,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,21,1,0,0,2,3,0.14285714285714285,0.125,6.5,4,9,4,0,6,0,1,0,0,0,0,0,2,1,3,3,0,1,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,22,3,0,0,5,5,0.42857142857142855,0.20833333333333334,1.75,1,3,2,2,3,0,1,0,0,0,0,0,2,2,4,4,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,23,4,0,1,7,10,0.5714285714285714,0.4166666666666667,2.2222222222222223,1,5,1,4,2,0,1,0,0,0,0,0,2,3,5,5,0,1,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,24,2,0,1,5,8,0.2857142857142857,0.3333333333333333,2.857142857142857,1,6,2,1,1,0,1,0,0,0,0,0,2,4,6,6,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,25,2,0,1,4,7,0.2857142857142857,0.2916666666666667,3.3333333333333335,1,6,5,2,1,0,1,0,0,0,0,0,2,5,7,7,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,26,1,0,0,4,8,0.14285714285714285,0.3333333333333333,2.2857142857142856,1,6,1,4,6,0,1,0,0,0,0,0,2,6,8,8,1,0,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,27,1,0,0,2,4,0.14285714285714285,0.16666666666666666,5.666666666666667,1,10,1,1,6,0,1,0,0,0,0,0,2,7,9,9,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,28,3,0,2,5,7,0.42857142857142855,0.2916666666666667,3.5,1,11,1,4,1,0,1,0,0,0,0,0,2,8,10,0,1,0,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,29,1,0,0,3,5,0.14285714285714285,0.20833333333333334,3.75,1,9,3,1,6,0,1,0,0,0,0,0,2,9,11,1,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,30,5,1,2,6,9,0.7142857142857143,0.375,2.875,1,7,1,3,0,0,1,0,0,0,0,0,3,0,3,3,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,31,0,0,0,3,5,0.0,0.20833333333333334,4.0,2,7,3,0,7,0,1,0,0,0,0,0,3,1,4,4,1,0,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,32,0,0,0,2,7,0.0,0.2916666666666667,2.6666666666666665,1,4,4,1,7,0,1,0,0,0,0,0,3,2,5,5,0,1,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,33,1,0,0,3,6,0.14285714285714285,0.25,3.0,1,6,1,2,6,0,1,0,0,0,0,0,3,3,6,6,1,0,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,34,3,1,2,5,8,0.42857142857142855,0.3333333333333333,3.2857142857142856,1,8,2,1,0,0,1,0,0,0,0,0,3,4,7,7,0,1,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,35,0,0,0,0,2,0.0,0.08333333333333333,5.0,5,5,5,0,16,0,1,0,0,0,0,0,3,5,8,8,1,0,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,36,1,0,0,2,5,0.14285714285714285,0.20833333333333334,4.25,2,6,5,0,6,0,1,0,0,0,0,0,3,6,9,9,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,37,1,0,1,2,7,0.14285714285714285,0.2916666666666667,3.3333333333333335,1,7,5,2,2,0,1,0,0,0,0,0,3,7,10,0,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,38,2,1,1,4,5,0.2857142857142857,0.20833333333333334,4.25,1,7,3,1,0,0,1,0,0,0,0,0,3,8,11,1,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,39,3,1,3,4,7,0.42857142857142855,0.2916666666666667,3.8333333333333335,1,10,1,3,0,0,1,0,0,0,0,0,3,9,12,2,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,40,1,0,1,2,4,0.14285714285714285,0.16666666666666666,5.333333333333333,3,10,10,0,2,0,1,0,0,0,0,0,4,0,4,4,1,0,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,41,2,0,1,2,2,0.2857142857142857,0.08333333333333333,3.0,3,3,3,0,2,0,1,0,0,0,0,0,4,1,5,5,0,1,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,42,3,0,1,4,7,0.42857142857142855,0.2916666666666667,3.5,1,8,1,3,2,0,1,0,0,0,0,0,4,2,6,6,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,43,3,1,2,6,8,0.42857142857142855,0.3333333333333333,3.142857142857143,1,7,1,2,0,0,1,0,0,0,0,0,4,3,7,7,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,44,2,0,1,3,4,0.2857142857142857,0.16666666666666666,6.333333333333333,2,13,4,0,1,0,1,0,0,0,0,0,4,4,8,8,1,0,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,45,3,0,1,3,8,0.42857142857142855,0.3333333333333333,2.857142857142857,1,11,1,4,2,0,1,0,0,0,0,0,4,5,9,9,0,1,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,46,2,0,0,4,7,0.2857142857142857,0.2916666666666667,3.3333333333333335,1,6,1,1,3,0,1,0,0,0,0,0,4,6,10,0,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,47,1,0,0,2,3,0.14285714285714285,0.125,7.0,5,9,9,0,3,0,1,0,0,0,0,0,4,7,11,1,0,1,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,48,0,0,0,2,3,0.0,0.125,2.5,2,3,2,0,10,0,1,0,0,0,0,0,4,8,12,2,1,0,1,0,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,49,0,0,0,2,4,0.0,0.16666666666666666,4.333333333333333,3,6,3,0,10,0,1,0,0,0,0,0,4,9,13,3,0,1,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,50,2,1,1,5,6,0.2857142857142857,0.25,3.8,1,8,4,2,0,0,1,0,0,0,0,0,5,0,5,5,0,1,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,51,2,0,0,5,9,0.2857142857142857,0.375,2.125,1,5,1,4,5,0,1,0,0,0,0,0,5,1,6,6,1,0,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,52,1,0,0,1,3,0.14285714285714285,0.125,6.0,4,8,8,0,6,0,1,0,0,0,0,0,5,2,7,7,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,53,2,1,1,5,7,0.2857142857142857,0.2916666666666667,2.6666666666666665,1,6,3,1,0,0,1,0,0,0,0,0,5,3,8,8,1,0,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,54,0,0,0,2,6,0.0,0.25,2.0,1,3,1,2,12,0,1,0,0,0,0,0,5,4,9,9,0,1,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,55,2,0,1,2,6,0.2857142857142857,0.25,4.0,1,11,2,1,2,0,1,0,0,0,0,0,5,5,10,0,1,0,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,56,2,0,0,3,4,0.2857142857142857,0.16666666666666666,4.0,2,6,2,0,3,0,1,0,0,0,0,0,5,6,11,1,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,57,1,0,0,2,5,0.14285714285714285,0.20833333333333334,5.0,3,6,6,0,3,0,1,0,0,0,0,0,5,7,12,2,1,0,1,0,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,58,1,1,1,3,5,0.14285714285714285,0.20833333333333334,4.25,2,7,7,0,0,0,1,0,0,0,0,0,5,8,13,3,0,1,1,0,1,1,5,2,1,0,0.0,0,0,0
23-9-2025,24-9-2025,59,1,0,0,2,3,0.14285714285714285,0.125,8.0,7,9,9,0,4,0,1,0,0,0,0,0,5,9,14,4,1,0,1,0,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,60,1,0,1,4,5,0.14285714285714285,0.20833333333333334,5.25,2,10,5,0,2,0,1,0,0,0,0,0,6,0,6,6,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,61,2,1,2,2,4,0.2857142857142857,0.16666666666666666,7.333333333333333,1,18,1,1,0,0,1,0,0,0,0,0,6,1,7,7,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,62,2,0,1,4,8,0.2857142857142857,0.3333333333333333,3.0,1,9,1,3,2,0,1,0,0,0,0,0,6,2,8,8,1,0,0,1,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,63,1,0,0,2,5,0.14285714285714285,0.20833333333333334,3.75,1,8,8,2,5,0,1,0,0,0,0,0,6,3,9,9,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,64,2,0,0,2,4,0.2857142857142857,0.16666666666666666,5.666666666666667,2,11,2,0,3,0,1,0,0,0,0,0,6,4,10,0,1,0,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,65,2,1,1,5,7,0.2857142857142857,0.2916666666666667,2.8333333333333335,1,4,4,1,0,0,1,0,0,0,0,0,6,5,11,1,0,1,1,0,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,66,2,0,1,2,5,0.2857142857142857,0.20833333333333334,5.25,1,14,1,2,2,0,1,0,0,0,0,0,6,6,12,2,1,0,1,0,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,67,2,0,1,2,5,0.2857142857142857,0.20833333333333334,5.0,1,11,3,1,2,0,1,0,0,0,0,0,6,7,13,3,0,1,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,68,2,0,1,4,8,0.2857142857142857,0.3333333333333333,2.5714285714285716,1,5,4,2,2,0,1,0,0,0,0,0,6,8,14,4,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,69,3,1,2,4,11,0.42857142857142855,0.4583333333333333,2.3,1,9,2,4,0,0,1,0,0,0,0,0,6,9,15,5,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,70,3,1,1,5,9,0.42857142857142855,0.375,2.625,1,8,4,3,0,0,1,0,0,0,0,0,7,0,7,7,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,71,3,0,1,3,5,0.42857142857142855,0.20833333333333334,4.75,2,8,3,0,1,0,1,0,0,0,0,0,7,1,8,8,1,0,0,1,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,72,1,0,0,1,2,0.14285714285714285,0.08333333333333333,13.0,13,13,13,0,6,0,1,0,0,0,0,0,7,2,9,9,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,73,2,0,1,3,5,0.2857142857142857,0.20833333333333334,5.25,2,7,2,0,2,0,1,0,0,0,0,0,7,3,10,0,1,0,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,74,3,0,2,5,6,0.42857142857142855,0.25,2.6,1,5,1,2,1,0,1,0,0,0,0,0,7,4,11,1,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,75,2,0,1,3,5,0.2857142857142857,0.20833333333333334,5.5,3,8,3,0,1,0,1,0,0,0,0,0,7,5,12,2,1,0,1,0,1,1,5,1,1,1,100.0,0,0,1
23-9-2025,24-9-2025,76,2,0,1,3,3,0.2857142857142857,0.125,3.5,2,5,2,0,2,0,1,0,0,0,0,0,7,6,13,3,0,1,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,77,1,0,0,1,2,0.14285714285714285,0.08333333333333333,12.0,12,12,12,0,3,0,1,0,0,0,0,0,7,7,14,4,1,0,1,0,1,1,5,1,1,1,0.0,0,0,0
23-9-2025,24-9-2025,78,2,0,0,3,5,0.2857142857142857,0.20833333333333334,4.5,2,7,2,0,3,0,1,0,0,0,0,0,7,8,15,5,0,1,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,79,2,0,0,2,5,0.2857142857142857,0.20833333333333334,4.5,1,13,3,2,3,0,1,0,0,0,0,0,7,9,16,6,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,80,1,0,0,2,6,0.14285714285714285,0.25,3.0,1,7,4,2,5,0,1,0,0,0,0,0,8,0,8,8,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,81,0,0,0,2,4,0.0,0.16666666666666666,3.3333333333333335,1,6,1,1,12,0,1,0,0,0,0,0,8,1,9,9,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,82,2,0,1,6,7,0.2857142857142857,0.2916666666666667,3.1666666666666665,1,7,3,1,1,0,1,0,0,0,0,0,8,2,10,0,1,0,1,0,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,83,3,0,2,6,10,0.42857142857142855,0.4166666666666667,2.3333333333333335,1,7,1,5,1,0,1,0,0,0,0,0,8,3,11,1,0,1,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,84,0,0,0,3,6,0.0,0.25,2.4,1,3,3,1,7,0,1,0,0,0,0,0,8,4,12,2,1,0,1,0,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,85,0,0,0,2,2,0.0,0.08333333333333333,4.0,4,4,4,0,9,0,1,0,0,0,0,0,8,5,13,3,0,1,1,0,1,1,5,2,1,0,0.0,0,0,0
23-9-2025,24-9-2025,86,2,1,2,5,7,0.2857142857142857,0.2916666666666667,3.8333333333333335,1,9,2,1,0,0,1,0,0,0,0,0,8,6,14,4,1,0,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,87,2,0,1,3,6,0.2857142857142857,0.25,4.4,1,8,5,2,1,0,1,0,0,0,0,0,8,7,15,5,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,88,2,0,1,4,7,0.2857142857142857,0.2916666666666667,3.0,1,6,3,1,1,0,1,0,0,0,0,0,8,8,16,6,1,0,1,0,1,1,5,2,1,0,0.0,0,0,1
23-9-2025,24-9-2025,89,4,1,1,6,6,0.5714285714285714,0.25,2.2,1,4,4,2,0,0,1,0,0,0,0,0,8,9,17,7,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,90,1,0,1,2,3,0.14285714285714285,0.125,8.5,6,11,11,0,2,0,1,0,0,0,0,0,9,0,9,9,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,91,2,0,1,3,5,0.2857142857142857,0.20833333333333334,4.5,1,10,4,1,2,0,1,0,0,0,0,0,9,1,10,0,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,92,2,0,1,4,6,0.2857142857142857,0.25,4.0,2,7,4,0,2,0,1,0,0,0,0,0,9,2,11,1,0,1,1,0,1,1,5,1,1,0,0.0,0,0,1
23-9-2025,24-9-2025,93,2,0,1,3,6,0.2857142857142857,0.25,4.2,2,6,3,0,1,0,1,0,0,0,0,0,9,3,12,2,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,94,3,1,3,3,6,0.42857142857142855,0.25,4.2,1,15,1,2,0,0,1,0,0,0,0,0,9,4,13,3,0,1,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,95,2,1,1,4,6,0.2857142857142857,0.25,4.4,3,5,3,0,0,0,1,0,0,0,0,0,9,5,14,4,1,0,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,96,2,0,1,3,6,0.2857142857142857,0.25,4.0,1,5,5,1,1,0,1,0,0,0,0,0,9,6,15,5,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,97,1,0,1,2,4,0.14285714285714285,0.16666666666666666,5.333333333333333,2,8,8,0,1,0,1,0,0,0,0,0,9,7,16,6,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,98,0,0,0,1,3,0.0,0.125,2.0,2,2,2,0,13,0,1,0,0,0,0,0,9,8,17,7,0,1,1,0,1,1,5,1,1,0,0.0,0,0,0
23-9-2025,24-9-2025,99,2,1,1,3,5,0.2857142857142857,0.20833333333333334,5.25,2,12,3,0,0,0,1,0,0,0,0,0,9,9,18,8,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,00,2,0,0,4,6,0.2857142857142857,0.24,2.8,1,8,1,3,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,01,2,0,1,6,10,0.2857142857142857,0.4,2.3333333333333335,1,5,5,2,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,4,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,02,2,1,1,5,8,0.2857142857142857,0.32,3.4285714285714284,1,8,5,2,0,0,0,1,0,0,0,0,0,2,2,2,1,0,0,1,1,1,4,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,03,2,1,2,3,6,0.2857142857142857,0.24,4.8,2,9,2,0,0,0,0,1,0,0,0,0,0,3,3,3,0,1,0,1,1,1,4,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,04,1,0,1,2,3,0.14285714285714285,0.12,11.5,9,14,9,0,1,0,0,1,0,0,0,0,0,4,4,4,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,05,2,0,0,5,8,0.2857142857142857,0.32,2.4285714285714284,1,4,1,3,5,0,0,1,0,0,0,0,0,5,5,5,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,06,0,0,0,0,1,0.0,0.04,25.0,25,25,25,0,18,0,0,1,0,0,0,0,0,6,6,6,1,0,0,1,1,1,4,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,07,0,0,0,1,2,0.0,0.08,14.0,14,14,14,0,8,0,0,1,0,0,0,0,0,7,7,7,0,1,0,1,1,1,4,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,08,1,0,0,1,5,0.14285714285714285,0.2,4.25,1,11,11,1,6,0,0,1,0,0,0,0,0,8,8,8,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,09,4,1,3,5,8,0.5714285714285714,0.32,3.2857142857142856,1,7,1,3,0,0,0,1,0,0,0,0,0,9,9,9,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,10,1,0,1,1,3,0.14285714285714285,0.12,11.5,10,13,13,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,4,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,11,2,1,1,4,7,0.2857142857142857,0.28,3.0,1,5,5,1,0,0,0,1,0,0,0,0,1,1,2,2,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,12,1,1,1,3,5,0.14285714285714285,0.2,4.5,3,7,7,0,0,0,0,1,0,0,0,0,1,2,3,3,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,13,4,0,1,4,7,0.5714285714285714,0.28,2.8333333333333335,1,9,2,2,2,0,0,1,0,0,0,0,1,3,4,4,1,0,0,1,1,1,4,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,14,4,1,2,7,10,0.5714285714285714,0.4,2.3333333333333335,1,5,1,3,0,0,0,1,0,0,0,0,1,4,5,5,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,15,1,0,1,1,3,0.14285714285714285,0.12,9.5,4,15,15,0,2,0,0,1,0,0,0,0,1,5,6,6,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,16,3,1,3,5,7,0.42857142857142855,0.28,3.8333333333333335,1,6,1,2,0,0,0,1,0,0,0,0,1,6,7,7,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,17,0,0,0,2,5,0.0,0.2,2.75,1,5,1,1,12,0,0,1,0,0,0,0,1,7,8,8,1,0,0,1,1,1,4,1,1,0,0.0,0,0,0
24-9-2025,26-9-2025,18,2,0,0,4,6,0.2857142857142857,0.24,3.8,1,6,1,1,5,0,0,1,0,0,0,0,1,8,9,9,0,1,0,1,1,1,4,1,1,0,0.0,0,0,1
24-9-2025,26-9-2025,19,1,0,0,3,6,0.14285714285714285,0.24,3.6,3,4,4,0,4,0,0,1,0,0,0,0,1,9,10,0,1,0,1,0,1,1,4,1,1,0,0.0,0,0,0
